subscription_id,customer_id,plan_type,monthly_cost,subscription_start_date,subscription_end_date
89dd8c90-d45d-4164-b475-baab92dac61f,3809,Premium,19.99,2023-10-12,
85730c32-b96e-4fd2-adf9-b2b2e70d91e0,3810,Standard,14.99,2024-10-18,2025-04-14
21904b13-9ee1-4a77-a13b-1e143081a595,3811,Standard,14.99,2024-06-16,2025-06-29
24237919-a7f0-4fb3-ac64-c5cd3a219dab,3812,Premium,19.99,2024-04-24,
8dce80fc-8552-4905-8aed-f3c807eeb3c0,3813,Premium,19.99,2024-06-03,2025-05-30
4c48d250-5ffc-48d6-9d35-ee1bded4f297,3814,Premium,19.99,2024-12-05,
6a6e9eb9-b52a-4ed6-aae9-035d0e256bd1,3815,Basic,9.99,2024-07-24,
ddc60647-95d0-453d-a7e0-2cd22c59f251,3816,Basic,9.99,2025-01-02,
bf7736e5-1629-4aeb-b568-4e27cf82bc21,3817,Standard,14.99,2024-04-02,
2ca6f82c-fac9-4afe-a4fa-f071ff18f852,3818,Standard,14.99,2023-10-08,
47cff6ee-7d1a-443d-816d-17101ee75e29,3819,Basic,9.99,2024-12-11,
641f0f2d-e75f-4997-becf-21119dba04f0,3820,Premium,19.99,2024-09-03,
64050414-e5d8-4d74-9b1a-e59c1b2394fd,3821,Premium,19.99,2024-09-13,
61b86e64-9ab8-40e1-bb5a-752c9fd5e678,3822,Standard,14.99,2023-09-28,
1ee3e4a9-7a73-4970-8f40-74bf81d6b611,3823,Standard,14.99,2025-02-17,
a6f3ea62-d289-4d13-941b-714773215754,3824,Basic,9.99,2024-01-06,
6d9ce94b-cd8e-4c62-a79b-53120816babb,3825,Standard,14.99,2024-09-27,2025-06-16
d43b1595-bc7b-4a9f-b11f-04f10cf2039e,3826,Basic,9.99,2024-05-04,
30945443-1096-4cfc-a240-491ea8327a00,3827,Premium,19.99,2024-09-20,
8b51a7ed-ff95-47ba-818c-4e884d896335,3828,Premium,19.99,2023-12-01,
1322effe-cd7d-4d6f-a33f-5a9c01765e61,3829,Premium,19.99,2024-11-02,
98320306-719f-43cc-90cd-31bb5ba236a6,3830,Basic,9.99,2024-07-24,2025-06-06
b95dd201-3a4c-4f52-994f-78f9f3a44d26,3831,Standard,14.99,2024-07-31,
ef797aef-7cb0-47e4-8055-fdf4d3115f83,3832,Standard,14.99,2024-01-06,
a69b2a18-6ace-4d8b-b841-1220615a509b,3833,Basic,9.99,2024-03-14,
5b3e444b-3f3a-40ca-853f-87f8c6db170d,3834,Premium,19.99,2024-06-03,
0ee22eda-14e7-4f59-8f5d-ef90828eb55b,3835,Standard,14.99,2024-06-19,
2e28984a-644a-4c88-bf46-32209677a5b5,3836,Basic,9.99,2024-06-07,
7087516b-9715-406f-bcf8-5b192a8e0ed1,3837,Standard,14.99,2023-10-29,
a9527f77-45ec-4c32-994b-b7bb87a1801e,3838,Standard,14.99,2024-12-28,
36b9f7c7-84e6-41bf-8162-2dafb9c93b12,3839,Standard,14.99,2024-08-10,
c53b6504-0e7c-454b-8438-4f109fa90028,3840,Premium,19.99,2024-12-08,
657a8ca4-5b66-4ec7-8739-4c86530f9ef0,3841,Standard,14.99,2024-11-25,
1cd134a9-a0be-4784-8e4b-a53b9a503808,3842,Basic,9.99,2024-03-11,
374271ec-683a-45b6-b9c3-0ed60fa90ed3,3843,Basic,9.99,2023-11-30,
c47ceabf-2794-4577-875b-276418c5057f,3844,Standard,14.99,2023-12-15,
28e7b573-b56d-48b1-a279-3f2ddc312ca5,3845,Premium,19.99,2023-10-03,
34c1c1ff-be3d-4733-bbb1-4d4f57826e56,3846,Premium,19.99,2024-10-30,2025-04-04
97f8d610-a962-4f72-aee3-8675eff56065,3847,Basic,9.99,2024-11-08,
9c5ebb8e-9d89-44ca-b0ff-b43d7a74cd47,3848,Basic,9.99,2023-12-31,
6a27bd91-8d1b-423a-adcb-b2d09a9a54f8,3849,Standard,14.99,2024-05-20,
29d400ef-cdf1-41df-826f-b767e06315c6,3850,Basic,9.99,2025-01-03,2025-05-25
e54df813-c676-49da-8d2e-01c900afa6d7,3851,Standard,14.99,2023-11-03,
e9b00c97-be7e-4520-9bd3-7ba08c96e6cd,3852,Premium,19.99,2024-02-07,
8197b90e-4460-4806-9ea1-5e9d81397f4b,3853,Basic,9.99,2024-07-10,
3a68c642-92b4-4910-9ee7-77b7b26da9ce,3854,Premium,19.99,2024-07-13,2025-04-05
f692c0a2-2d5f-4cfe-9e87-a05a97066d67,3855,Standard,14.99,2024-03-25,2025-04-15
1a2bc226-26aa-408d-a3c3-f9214b513a89,3856,Premium,19.99,2023-11-20,2025-04-01
9f854472-16c0-4092-8b2d-71e8cb29d65c,3857,Standard,14.99,2024-04-17,
1c29a709-e87c-4eb5-8509-e6cd96d3bc04,3858,Premium,19.99,2024-06-28,
27370ce4-974e-418f-8bf2-4f40d56035ac,3859,Premium,19.99,2024-01-17,2025-05-29
fc82d656-fce0-4250-8fbb-ee634d0ebcd3,3860,Basic,9.99,2023-09-14,
2ad2dff2-c0e3-4d68-a015-bdcf39b43f81,3861,Basic,9.99,2024-11-07,
7d0e9ce3-ba31-45ea-9ac1-292ec5149928,3862,Premium,19.99,2024-04-10,2025-07-10
d26d1a2b-3a3d-48a7-a449-905be58e5d3a,3863,Standard,14.99,2024-08-20,2025-06-27
2dfe7212-0103-4046-9a11-ba80e5ad4bd0,3864,Standard,14.99,2024-11-02,
e150bb9e-3213-4236-bb6a-3ee036092849,3865,Standard,14.99,2024-04-21,
fdebfb45-c428-4715-bfce-69c2ef947aca,3866,Premium,19.99,2024-11-03,2025-05-26
c942ed88-8657-41a1-ba56-b9d5a38738e9,3867,Premium,19.99,2024-08-31,
619575c0-5597-4a42-ad0c-ed5d92a52422,3868,Standard,14.99,2023-10-02,2025-06-11
9f0e4339-9967-42fb-89ef-c5263c6e16bc,3869,Premium,19.99,2023-11-23,
a3696143-a2a1-4108-b8c0-d8235658a05a,3870,Premium,19.99,2024-03-18,
53914a6f-ae91-49cd-a170-82b1fdefa6f3,3871,Premium,19.99,2024-07-22,
7b3026f9-471e-4a79-99d7-de08a5366282,3872,Premium,19.99,2024-11-18,2025-03-31
445be5fa-d82d-42d4-b845-a21eec9b8357,3873,Premium,19.99,2023-09-09,
823e8b06-436f-4437-8d4f-a92d58f929f2,3874,Standard,14.99,2024-09-04,
9c58561d-ee3d-4224-b0e2-4c4c0a7e6161,3875,Basic,9.99,2024-10-30,
d7e53b5d-d46e-4509-ba3f-12dc8046f87d,3876,Standard,14.99,2024-08-17,
aec93061-8670-47c3-98b4-c1ebd0dbe0ea,3877,Basic,9.99,2024-02-24,2025-07-13
a7ee47b1-d6c2-455f-8a69-9b6774d9f6e2,3878,Standard,14.99,2024-02-24,
d7e1734f-d389-45df-a368-c406b830b0b1,3879,Basic,9.99,2024-08-10,
d5eea58b-fb53-4da8-82c9-004265760012,3880,Basic,9.99,2023-09-08,
11ab0438-37d7-48c1-b3f1-b24c03ec1803,3881,Basic,9.99,2023-11-14,
4b988cb2-a9d3-4518-9b14-e9dfe98ed21d,3882,Standard,14.99,2024-03-21,
5cfff2cd-6887-41f3-bcdc-9c3f7a7d4d71,3883,Standard,14.99,2025-01-06,
9bd0e923-c7f3-4720-ad94-f6e5909ea35c,3884,Premium,19.99,2024-12-23,
6ffe95a1-dee7-4075-89d5-002c1e5a5017,3885,Standard,14.99,2023-10-28,
f4927913-81d5-4fa5-9afd-185fdf84bf2b,3886,Premium,19.99,2024-09-10,2025-06-06
a8419a86-4511-4553-8e82-9675f3c344f0,3887,Premium,19.99,2024-07-06,
077964ba-6487-48d6-a7e8-c16cf6a84a32,3888,Basic,9.99,2024-11-19,
7717ce14-b45e-46b1-9ded-e4b7702245dc,3889,Standard,14.99,2023-11-06,2025-05-28
f1b3bd81-b535-45c8-9199-227a62c3b0b3,3890,Basic,9.99,2024-05-14,
6f2705f2-9fbc-4e1f-ba49-35265b7cad3c,3891,Basic,9.99,2024-03-23,
085d0636-4933-4366-a382-809193b0ac20,3892,Standard,14.99,2024-10-26,
7f4167c7-8d21-4af7-88cd-92766aa7bc33,3893,Premium,19.99,2024-08-01,2025-05-06
9f542855-1b7a-4fff-877a-191b4215e64f,3894,Standard,14.99,2024-04-01,
1c28a908-ab7d-43a9-a715-97a9b41f1b40,3895,Basic,9.99,2024-09-19,
214c7b1d-f18b-4f3f-bc9b-fcf05be404e6,3896,Standard,14.99,2023-12-06,2025-07-12
93cecc71-1818-473f-ae54-9a6c6edbfef1,3897,Standard,14.99,2024-12-07,
5c690575-8285-4fab-a826-a2a2742d2de6,3898,Basic,9.99,2025-01-02,
62815216-b205-4b9c-add8-c1ced1a560dc,3899,Premium,19.99,2024-03-21,2025-05-01
92c39248-83a3-4d51-b1cc-b6a57a335972,3900,Basic,9.99,2024-04-13,
6254efc9-053e-4008-b944-7d9ddae603e2,3901,Premium,19.99,2024-09-14,
ca51d0fc-61f1-444f-a57f-79e798ae776e,3902,Premium,19.99,2024-03-30,
d8c4da68-bd00-44eb-8573-92fabad6a977,3903,Premium,19.99,2023-11-02,
265d90c9-6c97-4980-9fb4-f03668a91dc7,3904,Premium,19.99,2024-03-28,
b5276ca8-bbad-48a8-b628-8b7f0f2ffe06,3905,Basic,9.99,2024-04-11,
09b258dc-2a52-4d1b-af94-bc4565ce3f92,3906,Standard,14.99,2025-01-31,
ff1c6340-7034-44d6-83ea-4d1b63d22f01,3907,Standard,14.99,2025-02-11,
c95b88ad-2d00-485a-b31b-959a3a149ee7,3908,Basic,9.99,2023-12-30,
e38698e9-3f13-48df-b9e9-4ab1fbaaca78,3909,Basic,9.99,2024-09-15,
6e355e40-fa14-47aa-ba55-af86f59d8732,3910,Premium,19.99,2023-12-01,
098d28e2-f597-4285-a659-f5fc374401de,3911,Basic,9.99,2025-02-08,
837247a1-6fa0-41b1-b1e6-68a06fe9d2b7,3912,Premium,19.99,2024-04-10,
5207db0e-52d7-455f-92e8-bb0f35435373,3913,Premium,19.99,2024-12-11,
1b6c0798-2a65-4091-9164-705f3b7d7baf,3914,Standard,14.99,2024-12-24,
335e2369-7aee-4a66-91ac-86bb46554bfb,3915,Standard,14.99,2024-10-30,
c227c93b-c7d4-4252-b8f6-1030a0305e7b,3916,Premium,19.99,2024-11-07,
0ece6fae-6e00-4969-b73b-4fc857951648,3917,Basic,9.99,2024-06-28,
f16135f5-d0dd-4dfd-b071-b38a53067097,3918,Basic,9.99,2024-01-08,
1250e650-da68-467e-a908-c2e524a90e19,3919,Premium,19.99,2023-09-04,2025-06-22
6c69dd39-34fa-463c-8ee6-f81c941c8754,3920,Basic,9.99,2023-08-30,
9a54b736-3b85-4887-8541-116d5847ff28,3921,Basic,9.99,2023-12-27,
936f31b3-2128-48b5-a9ec-198ef02ba469,3922,Standard,14.99,2024-12-05,2025-07-04
893bb33c-0451-4397-973e-51b946329e5a,3923,Premium,19.99,2024-10-28,
dd47912a-0479-4ecd-baed-e7b346fcc740,3924,Basic,9.99,2024-03-03,
d084d4fb-4a05-4afa-90a5-6501c890d0d5,3925,Premium,19.99,2023-09-21,2025-04-10
4bf9dcb0-2b96-42e7-8ffa-e87600438d6c,3926,Basic,9.99,2024-08-13,
0b134f8f-09bd-4c0f-a4ed-9273985f070f,3927,Basic,9.99,2024-12-23,
b5bf0bee-a1f0-4b99-9a92-4c5bbdb8e221,3928,Premium,19.99,2024-05-02,2025-06-07
66a7b344-a7f6-442d-b6b6-9c0e1daaad7b,3929,Standard,14.99,2024-09-02,
d0605999-071c-4f6f-aeab-383cc4ad2c54,3930,Basic,9.99,2024-07-16,
c1be11c9-f951-4eb6-bd3b-87313ad10495,3931,Standard,14.99,2024-01-30,
60d99635-1175-411d-97c0-1358f7fed512,3932,Premium,19.99,2024-03-01,2025-04-10
91cbdb77-84c1-42e2-bdd1-faa0970c9f35,3933,Premium,19.99,2025-01-21,
c4e5e9bb-8203-4fcc-a04f-8f7340e9cfa9,3934,Basic,9.99,2024-07-02,
c2d05c26-4cfd-4962-a8d7-98267df0f96b,3935,Premium,19.99,2024-04-14,2025-06-28
743ed533-e79b-44a1-b1fc-819ca0a23a0f,3936,Standard,14.99,2024-06-16,
e7631a3a-1ced-4e19-8d35-3f19a3dafb14,3937,Basic,9.99,2024-08-21,
790e075c-18a3-4386-a913-a2093c77c5aa,3938,Basic,9.99,2023-09-04,2025-06-17
9917a8b8-d92e-45be-b2b5-7726f5cc9dad,3939,Basic,9.99,2024-10-17,
9477ae87-bb9d-404d-a126-d75c32db1fda,3940,Basic,9.99,2024-05-17,
12ffe21c-e0d4-4135-9adb-2c0e5787b171,3941,Premium,19.99,2025-01-02,
3643471c-c0bd-4a37-a7c7-9d508c70cacd,3942,Standard,14.99,2024-05-05,
512cefbe-2ab4-45ee-b397-2ed1a5ea4c3c,3943,Standard,14.99,2024-06-23,2025-07-17
72b1d856-5498-44a9-8cbc-80143a822172,3944,Standard,14.99,2023-09-09,2025-07-08
581fac7e-8d21-4314-9801-3da980286d37,3945,Basic,9.99,2023-12-15,
0b7c0f4a-a77b-4374-9eec-0b47f9b52622,3946,Basic,9.99,2024-11-12,
d6450755-ef27-4163-847e-8d4ace97864a,3947,Basic,9.99,2023-12-16,
0519fab5-571a-4f9c-a6ed-311058f87d7a,3948,Premium,19.99,2024-01-03,
e12d3003-db3d-4e21-a5a4-f87a0129b766,3949,Standard,14.99,2024-06-02,2025-07-17
ca5bd408-ccfb-444f-91ef-2225e651f1bc,3950,Basic,9.99,2024-01-07,2025-06-22
18cc95c4-175d-4b08-bb69-19d3bcd84241,3951,Basic,9.99,2024-02-13,
08226365-37d8-47e8-bfd2-b0e3cd96b0a1,3952,Basic,9.99,2024-07-08,
f0c54d1a-849c-457b-bac6-fd4f83f94362,3953,Basic,9.99,2024-09-22,
fe025cd1-20de-4f4e-97fb-fbaaf47cf145,3954,Premium,19.99,2024-07-19,
ddb226a8-b3af-4698-ab10-d13b34b38bf4,3955,Premium,19.99,2024-06-07,
bbbc71a1-d3c6-450e-9540-edd32c0dbc47,3956,Standard,14.99,2023-10-07,
4a21b3cc-f1d7-444c-a8e8-8df0c86e3687,3957,Standard,14.99,2024-07-19,2025-06-23
969ddbe9-cd09-43cc-9879-b682326124ca,3958,Standard,14.99,2024-09-14,
8ebdfd91-367b-46ee-808a-4acc5708ed8b,3959,Premium,19.99,2024-01-11,2025-05-03
4cf9a0c6-328e-4296-bd1f-94dc162d5278,3960,Premium,19.99,2023-12-14,
fcacc3ba-d868-46c6-b80b-6668069837c2,3961,Basic,9.99,2023-12-14,
a03697eb-b615-4f40-b5e1-bf8152eca1c9,3962,Standard,14.99,2024-07-14,2025-04-29
ed19b66a-878d-4bdc-9d52-6df65c6387d8,3963,Premium,19.99,2024-12-23,
d47e0920-f15d-4a85-b6e6-efdc77445e57,3964,Basic,9.99,2023-12-11,
44561956-8df6-4735-9c52-9af7647c2e18,3965,Basic,9.99,2023-09-10,2025-06-25
aa4ddc15-57f4-4ac2-b59b-87b093992082,3966,Premium,19.99,2023-12-23,2025-06-17
74bb6539-7c2f-43f4-8d17-bd4d4f0c357d,3967,Basic,9.99,2023-11-23,
74eaa1aa-3d87-4ce1-b13e-294858fb5d77,3968,Premium,19.99,2024-11-28,2025-04-28
83ce8188-11cb-4641-8428-3e72bffcd75f,3969,Standard,14.99,2024-07-07,
15ee056e-a0c4-42d6-a294-83d2f29adf71,3970,Premium,19.99,2024-08-01,
0b8d00a7-052c-4fd0-a9ea-19f56d7ba26b,3971,Standard,14.99,2024-09-21,
c0e484a7-dce7-48d5-bf0e-137a478b3c6e,3972,Standard,14.99,2024-02-10,
368bdd8c-aa1a-43a8-b1e2-902f274f7320,3973,Premium,19.99,2024-09-11,2025-05-10
964c5c44-9da3-46fe-acca-e7b4953ab766,3974,Premium,19.99,2024-08-20,
ad1e8d72-fa2b-41e9-8c86-8396c09f64d4,3975,Standard,14.99,2024-12-24,
e1afab2b-6297-49f4-8af8-ef330402b33f,3976,Premium,19.99,2024-07-07,
d92babbc-3e7c-4276-b6f1-c1761097c2ad,3977,Premium,19.99,2024-11-12,
97fe3ae7-77d8-47d0-8f1f-720fb89da22e,3978,Basic,9.99,2024-05-18,
598d597b-f2ba-4c0e-a5b8-fb670b056343,3979,Premium,19.99,2024-11-08,
1920a168-658f-4c7e-aeac-bcf9912c2714,3980,Premium,19.99,2024-05-25,
0819c826-71b8-4a03-822c-0098ce8f52d1,3981,Premium,19.99,2024-07-09,
47cbb588-6375-4c8a-8227-873bd6d5dd46,3982,Standard,14.99,2024-12-20,
d2414d2a-7177-42e9-9ed4-7ad22fbbb121,3983,Premium,19.99,2024-07-04,
7e9cf0f6-7f87-4c76-b320-6b47dfc66645,3984,Basic,9.99,2024-04-23,
b5ba86d8-ff46-4402-9148-3caf0c5e2948,3985,Premium,19.99,2024-06-28,
db0e429b-4376-4835-946c-9297f8e85d5d,3986,Premium,19.99,2024-03-22,
661ad7c4-8eb1-4586-8f8d-b8a2a5794054,3987,Premium,19.99,2023-09-11,2025-04-30
9de0fab3-140e-487d-9713-e142e70b1f0d,3988,Basic,9.99,2023-10-09,
c112c066-7efe-48aa-aa29-bd1f9ce6b389,3989,Basic,9.99,2023-11-26,
03ad3ccd-c362-42d6-8e40-23892083136f,3990,Premium,19.99,2024-12-15,
9efcdcf5-345e-4ba4-84e2-7b449f15920f,3991,Standard,14.99,2024-01-31,
7a211216-d343-44eb-9724-d9d919d2f6df,3992,Premium,19.99,2024-02-09,2025-05-05
2ac0a160-8f30-489c-a6d6-83ee29c19440,3993,Premium,19.99,2025-02-05,2025-03-31
6004d54f-970a-4471-bd96-7deab2877d08,3994,Standard,14.99,2024-01-01,2025-05-02
76f78b4b-f070-4077-9d29-eb27404dc365,3995,Premium,19.99,2024-07-09,
5daaeddf-e25a-4cce-8915-dfda3069a857,3996,Standard,14.99,2024-04-10,
20075396-cf16-4e22-83c1-07d5663fd577,3997,Standard,14.99,2023-09-30,
a9ba2963-4b2d-4daf-a5ee-722740e12cdd,3998,Basic,9.99,2025-01-01,2025-03-24
ef5e5bff-2775-404f-9226-354dfdd72207,3999,Standard,14.99,2025-02-08,
9a271986-ff8f-448f-ad20-7ec2d8ceb3de,4000,Basic,9.99,2024-01-01,
400e0d65-5528-4e95-aa56-116f2573a037,4001,Premium,19.99,2025-01-28,
c1fe34b5-5e24-4a57-9718-d4c4e7a1eb50,4002,Premium,19.99,2024-07-10,
4fe1bb7a-73c1-4112-b89d-43d1a516821f,4003,Premium,19.99,2023-09-23,
c6687671-dbec-4e33-b854-d02280e370ec,4004,Basic,9.99,2024-06-05,
69789b54-9aa6-4ad6-b212-2b60294d43e0,4005,Standard,14.99,2025-01-06,
ce0cc09c-0826-4ec5-9b02-1af64c0e54ee,4006,Premium,19.99,2023-11-16,
2e8ca969-2d5a-4821-9f9c-683c5017ded3,4007,Standard,14.99,2024-12-02,
fc097204-bf70-4b96-9b9d-d0a7b91ffae4,4008,Standard,14.99,2024-02-11,
67f2cd8a-a113-4d5c-a1a7-bb78038d7e2e,4009,Standard,14.99,2024-09-30,
791cdfce-8b60-46d6-906e-4690c1fb8f4e,4010,Premium,19.99,2025-02-02,
fd93cd9b-042f-4810-be56-ee31c67c58f6,4011,Premium,19.99,2024-11-26,2025-05-30
7b4bab14-6fb9-4435-9f11-68e478fa8c20,4012,Premium,19.99,2024-06-05,2025-06-26
5e0e668e-5f02-4d87-8669-c73d3701e95b,4013,Premium,19.99,2025-01-23,
d4e42011-b0da-48fa-9ba1-3c04093d2782,4014,Basic,9.99,2024-10-12,
0911c9c5-9909-4791-aebc-014657b00be7,4015,Standard,14.99,2024-08-31,
0451e258-3b94-4ca9-b829-e3cef5531d75,4016,Basic,9.99,2023-12-13,
a72172da-c9fe-4fed-b341-884da5d2edc3,4017,Standard,14.99,2023-09-30,
ce3055db-8d24-4341-9c8c-6e852d83440c,4018,Basic,9.99,2023-10-31,
66c13ced-3da1-4e9f-b533-ec9d8f60f08c,4019,Premium,19.99,2024-07-25,2025-03-24
5f289669-26f2-442f-87cd-6a4fa5e66990,4020,Premium,19.99,2024-06-15,
db609dc1-8d86-4e3b-a192-356fae000031,4021,Basic,9.99,2024-06-25,
84d2ad54-fd46-48cd-9628-9a444039a2b5,4022,Premium,19.99,2024-03-22,
963e83b4-48fd-4a1c-a3dd-0f9b4b8f5edc,4023,Premium,19.99,2025-01-20,
24270753-94dd-47fb-b63f-07234be4da7e,4024,Premium,19.99,2024-02-21,2025-06-26
75c9ce34-071e-46e3-a2fc-a1eefb648530,4025,Standard,14.99,2024-10-05,
9760bf82-6644-4866-b181-2a83d82c46ba,4026,Standard,14.99,2024-08-17,
e884227a-c0c3-4ae9-983b-18d45627eac8,4027,Basic,9.99,2024-02-29,
b070e1e8-390a-4d5c-9b7c-881b103923b6,4028,Premium,19.99,2023-11-23,
d59f743b-7540-4ab8-bcac-7768c0c80e05,4029,Standard,14.99,2025-01-07,
66e8c7ed-f681-4d43-8d14-a91dacaa4fc2,4030,Basic,9.99,2023-12-05,
8d0f0286-b520-4cda-af68-db10acb137d9,4031,Premium,19.99,2024-08-10,2025-05-25
b3e241a9-ba40-43be-b747-7372df471d8f,4032,Premium,19.99,2024-06-23,
65638a73-5dad-4d02-b8da-3188dd740dfa,4033,Premium,19.99,2024-09-29,
481d0959-0d0e-4910-bc53-9e0317ca4886,4034,Premium,19.99,2024-08-21,
bcfae692-92e4-4073-9b8e-84527033ebe3,4035,Premium,19.99,2024-02-08,
a37bceb4-fae6-45d9-9c11-9e5384e8774b,4036,Standard,14.99,2024-02-24,
5728c84e-dd39-44c7-ab46-4d1fe4dda074,4037,Standard,14.99,2025-01-27,2025-07-10
d58a0de6-5c6d-4258-99f2-66a7e84fd444,4038,Basic,9.99,2024-10-24,
f39f6c1c-5a70-4c9f-b7f8-c0c030fe7f40,4039,Basic,9.99,2024-09-10,
9eccc8ce-64fe-42ae-8123-a892ee144822,4040,Basic,9.99,2024-11-23,
bace7009-148c-48dd-ae7d-72ee65d6db96,4041,Basic,9.99,2024-06-12,
ce9becc1-e1a9-494e-b51d-f835e09362e0,4042,Premium,19.99,2024-02-07,2025-06-23
0f9ee068-4773-484f-8f0c-c1a905a8914c,4043,Premium,19.99,2024-07-21,
b2b55388-3f28-4f73-8b1f-61d6bfa90029,4044,Standard,14.99,2025-02-02,
0aeab782-cfff-439c-8455-457109ec5e1b,4045,Standard,14.99,2024-06-06,
ef7f25a1-8242-4904-94c0-da6e67e82861,4046,Premium,19.99,2025-01-13,2025-05-29
8ad6e219-f3e8-4301-b08a-4ed4eac4373b,4047,Standard,14.99,2024-01-13,2025-03-22
48cac01d-0fc2-42ea-b927-38ef7e9d15a3,4048,Standard,14.99,2023-11-27,2025-07-20
f01cbc9b-f651-4d88-8d33-87218e7b06ec,4049,Basic,9.99,2024-02-09,
d7c61bf2-ffc7-46a8-9fb0-3d25a8c0bd49,4050,Premium,19.99,2024-11-26,
3deaf0c3-1fe5-487f-ace3-a3b019a06798,4051,Standard,14.99,2024-07-01,
25ed2e55-3c97-44bd-9197-a1a9d7369082,4052,Premium,19.99,2023-12-31,
ce087e4c-b418-463b-bfdd-923a28a41e43,4053,Standard,14.99,2024-11-24,
6b0e813c-9162-4f38-93a1-e343508792d8,4054,Basic,9.99,2023-08-25,
17b413a9-d995-4db3-8aa5-de4af593c22d,4055,Standard,14.99,2024-01-13,
4561fad8-21a3-4f3c-ac95-6d62be0083e6,4056,Premium,19.99,2023-10-26,2025-06-11
ea3a1f4e-b1af-4883-ac7e-c459a9a30f04,4057,Basic,9.99,2024-09-23,
131ae51f-5881-473b-9001-084f4645a637,4058,Basic,9.99,2024-02-10,
ac635af4-d025-47e6-9049-d190b1707d0d,4059,Standard,14.99,2023-12-17,
18782c25-27a8-4847-9a03-d3707113769f,4060,Basic,9.99,2023-11-13,2025-05-07
e49daeed-334b-4389-a1cd-6e13fd45af5c,4061,Standard,14.99,2024-09-18,
e1d5ec6b-aa07-4ad3-82e9-d38b8c5ffa6a,4062,Premium,19.99,2025-02-09,2025-06-02
8475bb7a-8b6e-4b0e-95cd-0c5b85454bd7,4063,Basic,9.99,2024-08-15,
b0917307-cae7-41ce-888e-e459b0212734,4064,Premium,19.99,2024-02-25,2025-05-12
bb7cb878-c16a-4d58-b9b2-98228886bb8d,4065,Standard,14.99,2024-04-03,
b59d60d9-b8d9-49e6-ad52-ab1b07f126a4,4066,Basic,9.99,2024-02-07,
253c2089-9967-4799-8b11-393acd30a772,4067,Premium,19.99,2023-11-09,
9d06e7c7-ddaf-4b6a-b9c9-d6050e863160,4068,Standard,14.99,2023-11-03,
b134fb27-cd0c-45cb-b432-daa2b76a4060,4069,Premium,19.99,2024-08-01,2025-04-10
274498ab-ece0-4a54-810a-770199151628,4070,Basic,9.99,2024-11-19,
ab7ae767-1c23-4d36-bf97-494ebcfca5f2,4071,Premium,19.99,2024-12-11,
ecb0d39b-42c4-4b69-ab1d-564e53c3e516,4072,Standard,14.99,2024-08-28,
9b84c5fd-b026-4942-8184-6319576d709c,4073,Basic,9.99,2023-12-21,
27147cb9-79b2-48e8-aa45-0e2ffcb1d4b3,4074,Premium,19.99,2025-02-15,
7a857d55-d711-43f1-b419-647c11cccd0f,4075,Premium,19.99,2024-10-08,2025-06-29
9afc2bc3-9495-4ba9-880e-96f568d3f777,4076,Basic,9.99,2024-09-13,
19e7d939-0ddd-478c-b259-e3b63470fbfe,4077,Premium,19.99,2024-09-12,2025-04-10
5cff97ef-d2c0-4854-8a7f-027a08d6a6cd,4078,Standard,14.99,2024-08-08,2025-04-01
0a33ed45-6cab-4373-8fb9-c8ba0062b86d,4079,Basic,9.99,2024-03-01,
2fb8ae51-e869-43dc-bfb7-e4e7d199878e,4080,Standard,14.99,2025-01-19,
47e231af-b0be-43d1-a0b9-821fea7df0a7,4081,Premium,19.99,2024-08-12,2025-03-30
d61044f0-9a46-4370-b8b8-f8c2831c411b,4082,Basic,9.99,2024-08-30,
3298e480-2a2b-46b5-803f-6b81b0ddaf70,4083,Basic,9.99,2024-07-05,
d7526324-adfb-4025-88a5-850bab12e9e8,4084,Standard,14.99,2024-01-16,2025-03-27
8bc1efb8-ee37-4f06-aee0-ff07d7e7932c,4085,Standard,14.99,2023-12-20,2025-05-19
dc4f2be2-409d-47fb-abf4-5241c99b4b27,4086,Premium,19.99,2024-01-24,2025-06-17
02d57176-c151-4219-8a79-d28cbf7e4478,4087,Standard,14.99,2024-02-20,
c09e7a82-9086-476c-a215-3efee1b8fbf0,4088,Basic,9.99,2024-07-01,
0e56923b-e833-4cd6-9c74-475af3aaf5a3,4089,Basic,9.99,2024-06-01,
2757126a-afcc-4150-9e80-1e2623c249b7,4090,Premium,19.99,2024-12-07,2025-04-27
de2c35fe-cc8c-4ffd-80d0-8f4097cc412d,4091,Premium,19.99,2023-12-18,
abc56df1-2bcd-4f08-90c2-cf99093ab6ce,4092,Basic,9.99,2024-06-16,
ea394b56-b632-4297-94ea-b24b6c1bfc32,4093,Basic,9.99,2024-08-20,
12f48f05-0878-46d5-883e-4f98f374ae75,4094,Standard,14.99,2024-06-15,
28857ca1-be19-4875-8d7f-52a6ff4d4f44,4095,Basic,9.99,2025-02-13,
e4d46993-e4e5-4dc6-86d4-b46379ccf187,4096,Standard,14.99,2025-02-05,2025-03-26
10f0e677-f4fc-4c9a-b6a6-6ab8fc67fbd6,4097,Basic,9.99,2024-11-17,2025-06-25
ae28c724-cbd3-4d41-8f4b-ca694a896c8a,4098,Premium,19.99,2024-10-26,2025-04-01
ef1fc888-fc85-45b5-9ea1-29ed475350bc,4099,Standard,14.99,2024-04-06,2025-06-09
cdb25771-c515-497e-8a66-9a0d7bb91c90,4100,Premium,19.99,2024-10-01,2025-04-15
