customer_id,age,country,gender,is_churned,join_date,churn_date
4788,49,Qatar,Non-binary,0,05-10-2024,
4789,21,Haiti,Female,1,19-02-2024,08-06-2025
4790,46,Norfolk Island,Male,1,12-03-2024,21-03-2025
4791,19,Turkey,Male,1,06-12-2023,14-05-2025
4792,51,Portugal,Male,1,06-12-2024,18-04-2025
4793,51,Palau,Non-binary,0,21-09-2024,
4794,49,Brunei Darussalam,Female,0,19-09-2023,
4795,57,Cook Islands,Female,1,01-12-2023,22-03-2025
4796,31,Ecuador,Non-binary,0,13-09-2023,
4797,39,United States of America,Non-binary,0,29-10-2023,
4798,62,Palestinian Territory,Non-binary,1,02-11-2023,16-05-2025
4799,41,Tanzania,Male,0,17-09-2023,
4800,54,Azerbaijan,Male,1,28-07-2024,18-07-2025
4801,56,Mali,Non-binary,0,21-10-2023,
4802,32,United Arab Emirates,Male,0,10-02-2024,
4803,45,San Marino,Male,0,09-02-2025,
4804,29,Mali,Male,0,16-10-2024,
4805,44,Hungary,Non-binary,0,16-12-2024,
4806,64,Cameroon,Non-binary,0,14-03-2024,
4807,35,Estonia,Non-binary,0,09-09-2023,
4808,41,Saint Helena,Female,1,15-05-2024,17-06-2025
4809,30,Jordan,Male,0,27-10-2023,
4810,23,Finland,Male,1,20-09-2023,09-04-2025
4811,50,Aruba,Non-binary,0,28-11-2024,
4812,26,Mongolia,Male,0,16-07-2024,
4813,30,Barbados,Female,1,26-08-2024,16-05-2025
4814,35,Botswana,Female,0,05-10-2024,
4815,42,Panama,Male,0,07-09-2023,
4816,47,Niue,Female,1,06-02-2024,21-05-2025
4817,34,Andorra,Female,0,18-06-2024,
4818,23,Spain,Female,0,21-12-2023,
4819,38,Slovakia (Slovak Republic),Female,0,13-11-2023,
4820,42,Switzerland,Non-binary,0,06-05-2024,
4821,36,Sierra Leone,Non-binary,0,21-03-2024,
4822,27,Armenia,Female,0,06-08-2024,
4823,60,Botswana,Non-binary,0,12-10-2023,
4824,33,Tuvalu,Non-binary,0,25-10-2024,
4825,19,Brazil,Non-binary,1,16-02-2024,24-05-2025
4826,32,Belize,Non-binary,0,02-11-2023,
4827,59,Slovenia,Female,0,13-10-2023,
4828,21,Saint Barthelemy,Male,0,19-09-2023,
4829,18,Lebanon,Female,1,18-09-2024,16-06-2025
4830,33,Cuba,Male,0,03-02-2024,
4831,52,Tuvalu,Male,0,06-04-2024,
4832,33,Guam,Male,0,27-01-2024,
4833,49,Mayotte,Male,0,11-12-2024,
4834,57,Slovenia,Female,1,14-10-2023,29-06-2025
4835,44,Anguilla,Male,0,07-06-2024,
4836,51,Jersey,Female,0,25-07-2024,
4837,41,Myanmar,Male,0,14-01-2024,
4838,27,Myanmar,Male,0,28-05-2024,
4839,57,Cambodia,Female,0,25-03-2024,
4840,32,Falkland Islands (Malvinas),Non-binary,0,24-01-2025,
4841,55,Bermuda,Non-binary,0,02-03-2024,
4842,65,Sudan,Male,0,18-11-2023,
4843,21,Belize,Female,0,07-08-2024,
4844,47,Sri Lanka,Female,0,29-05-2024,
4845,19,Venezuela,Female,1,18-12-2024,29-06-2025
4846,61,South Africa,Male,0,16-09-2024,
4847,51,Cook Islands,Non-binary,1,22-06-2024,27-06-2025
4848,59,Lao People's Democratic Republic,Male,0,03-01-2025,
4849,42,Congo,Male,0,23-01-2024,
4850,55,Indonesia,Non-binary,0,07-01-2025,
4851,62,United States of America,Female,0,21-09-2023,
4852,27,El Salvador,Male,0,12-11-2023,
4853,27,Qatar,Female,1,21-05-2024,11-05-2025
4854,53,Ireland,Female,0,28-06-2024,
4855,19,Cambodia,Female,1,17-12-2023,16-07-2025
4856,53,Isle of Man,Female,1,15-02-2024,01-05-2025
4857,63,Kuwait,Non-binary,0,08-11-2024,
4858,29,Trinidad and Tobago,Male,0,18-02-2025,
4859,56,Lao People's Democratic Republic,Male,0,21-06-2024,
4860,27,Turkey,Non-binary,0,10-06-2024,
4861,32,Christmas Island,Male,1,13-09-2023,22-05-2025
4862,45,Micronesia,Male,0,25-11-2024,
4863,54,Bosnia and Herzegovina,Male,0,02-05-2024,
4864,47,Libyan Arab Jamahiriya,Non-binary,0,12-12-2024,
4865,21,French Guiana,Male,0,21-11-2024,
4866,31,Tunisia,Non-binary,1,01-10-2024,16-06-2025
4867,34,United States Minor Outlying Islands,Female,0,10-12-2024,
4868,38,British Virgin Islands,Female,1,05-06-2024,22-06-2025
4869,53,Kiribati,Male,0,22-01-2024,
4870,65,Hungary,Non-binary,0,12-10-2024,
4871,53,French Polynesia,Non-binary,0,09-11-2023,
4872,58,Canada,Female,1,13-11-2023,24-04-2025
4873,48,Nicaragua,Female,0,18-06-2024,
4874,19,Bulgaria,Female,0,22-06-2024,
4875,22,United Arab Emirates,Male,0,08-12-2024,
4876,21,Norfolk Island,Non-binary,0,13-11-2024,
4877,31,French Guiana,Male,0,10-12-2024,
4878,30,Korea,Non-binary,1,04-02-2024,28-05-2025
4879,34,Croatia,Female,0,26-01-2025,
4880,52,United States Virgin Islands,Male,0,17-01-2024,
4881,36,Belgium,Non-binary,0,06-07-2024,
4882,55,Bouvet Island (Bouvetoya),Female,1,28-01-2024,23-03-2025
4883,36,Ireland,Non-binary,1,01-12-2023,25-03-2025
4884,51,Panama,Female,0,30-05-2024,
4885,55,Burkina Faso,Non-binary,0,12-07-2024,
4886,45,Zimbabwe,Male,0,04-05-2024,
4887,22,Faroe Islands,Non-binary,0,22-09-2023,
4888,34,Korea,Female,1,07-03-2024,25-03-2025
4889,46,Benin,Male,0,15-11-2024,
4890,45,Korea,Male,1,29-05-2024,20-05-2025
4891,60,Japan,Female,0,22-01-2024,
4892,45,Slovenia,Non-binary,1,28-12-2023,28-05-2025
4893,65,Algeria,Female,0,10-01-2025,
4894,52,Taiwan,Female,0,23-03-2024,
4895,28,Senegal,Non-binary,1,10-04-2024,22-05-2025
4896,24,Costa Rica,Non-binary,0,07-09-2023,
4897,42,South Georgia and the South Sandwich Islands,Female,0,01-12-2023,
4898,34,Mongolia,Non-binary,0,10-01-2024,
4899,32,Bolivia,Non-binary,0,13-05-2024,
4900,62,Bulgaria,Female,0,31-12-2023,
4901,25,Malta,Male,0,16-09-2024,
4902,27,Korea,Female,1,14-05-2024,28-06-2025
4903,58,Niger,Non-binary,0,02-09-2024,
4904,31,Ethiopia,Male,0,05-02-2025,
4905,52,Romania,Non-binary,0,11-05-2024,
4906,34,Anguilla,Non-binary,0,13-11-2024,
4907,56,Nicaragua,Non-binary,1,26-07-2024,08-06-2025
4908,47,Vietnam,Non-binary,0,28-12-2024,
4909,51,Belarus,Male,0,16-05-2024,
4910,47,Montenegro,Male,0,30-08-2024,
4911,65,Central African Republic,Male,0,13-01-2024,
4912,54,Kyrgyz Republic,Male,0,10-06-2024,
4913,60,Palau,Female,1,23-02-2024,29-05-2025
4914,,Jordan,Male,1,17-10-2024,02-04-2025
4915,35,New Caledonia,Non-binary,0,11-09-2024,
4916,48,China,Female,0,09-12-2023,
4917,21,North Macedonia,Female,0,23-09-2023,
4918,48,Greenland,Female,0,03-02-2025,
4919,38,Congo,Female,1,06-10-2024,14-07-2025
4920,64,Martinique,Non-binary,1,07-02-2024,24-03-2025
4921,19,Hong Kong,Female,0,14-08-2024,
4922,45,Brazil,Non-binary,0,07-10-2023,
4923,24,Hong Kong,Male,0,09-05-2024,
4924,46,Guam,Male,1,20-02-2024,23-05-2025
4925,50,Equatorial Guinea,Male,1,30-01-2025,23-05-2025
4926,32,Cook Islands,Male,0,22-01-2025,
4927,23,Micronesia,Male,0,28-09-2023,
4928,41,Korea,Male,0,29-07-2024,
4929,25,Montserrat,Non-binary,0,26-12-2024,
4930,39,Saint Martin,Male,0,29-04-2024,
4931,19,Kyrgyz Republic,Male,0,09-08-2024,
4932,27,Papua New Guinea,Male,0,24-10-2023,
4933,33,Rwanda,Male,0,23-02-2024,
4934,43,Puerto Rico,Female,1,14-10-2023,07-06-2025
4935,40,Trinidad and Tobago,Non-binary,0,27-06-2024,
4936,56,Jamaica,Male,0,15-06-2024,
4937,58,Heard Island and McDonald Islands,Female,0,04-11-2024,
4938,53,Zimbabwe,Male,0,06-12-2023,
4939,40,Zambia,Non-binary,0,01-04-2024,
4940,61,Uganda,Female,0,26-07-2024,
4941,38,Afghanistan,Male,0,29-08-2023,
4942,56,Belarus,Non-binary,0,26-12-2023,
4943,35,Latvia,Male,1,15-07-2024,17-04-2025
4944,46,Jamaica,Non-binary,0,21-08-2024,
4945,32,Nepal,Non-binary,0,16-02-2025,
4946,62,Marshall Islands,Non-binary,0,20-03-2024,
4947,33,Turkmenistan,Non-binary,0,02-01-2024,
4948,63,Nicaragua,Non-binary,0,28-04-2024,
4949,36,Malawi,Male,0,08-11-2023,
4950,38,Andorra,Female,0,06-05-2024,
4951,40,Saint Vincent and the Grenadines,Male,0,14-08-2024,
4952,30,Niger,Male,0,25-02-2024,
4953,37,Comoros,Non-binary,0,17-09-2024,
4954,44,Papua New Guinea,Non-binary,0,04-11-2023,
4955,34,French Guiana,Female,1,21-09-2024,12-05-2025
4956,42,South Africa,Female,0,21-12-2023,
4957,61,Burundi,Non-binary,1,03-09-2024,16-07-2025
4958,24,El Salvador,Non-binary,0,29-06-2024,
4959,46,Netherlands Antilles,Non-binary,1,10-11-2024,15-05-2025
4960,45,Lao People's Democratic Republic,Female,1,04-05-2024,06-05-2025
4961,33,Zimbabwe,Female,0,10-05-2024,
4962,22,Myanmar,Non-binary,0,04-11-2023,
4963,20,Lesotho,Female,0,17-05-2024,
4964,58,Saint Kitts and Nevis,Female,0,07-03-2024,
4965,40,El Salvador,Female,1,28-04-2024,11-07-2025
4966,37,Saint Barthelemy,Male,0,05-07-2024,
4967,63,Argentina,Female,0,14-09-2023,
4968,31,Fiji,Non-binary,0,14-02-2024,
4969,32,Cambodia,Non-binary,0,10-06-2024,
4970,54,Turks and Caicos Islands,Female,0,19-03-2024,
4971,45,Belgium,Female,0,21-12-2024,
4972,64,El Salvador,Female,0,25-11-2024,
4973,39,Portugal,Female,0,26-12-2023,
4974,19,Israel,Male,0,04-11-2024,
4975,60,Georgia,Non-binary,0,21-10-2023,
4976,45,Gambia,Male,0,03-04-2024,
4977,42,Venezuela,Male,0,04-10-2024,
4978,60,Anguilla,Non-binary,0,03-09-2024,
4979,30,British Virgin Islands,Female,0,17-11-2023,
4980,49,Saint Pierre and Miquelon,Non-binary,1,23-11-2024,08-07-2025
4981,51,Puerto Rico,Male,0,17-10-2024,
4982,19,Grenada,Female,0,11-01-2024,
4983,47,Northern Mariana Islands,Male,1,02-06-2024,29-06-2025
4984,44,Pakistan,Male,1,02-10-2024,13-07-2025
4985,36,Tokelau,Non-binary,1,21-06-2024,07-04-2025
4986,54,Somalia,Male,0,18-03-2024,
4987,25,Sierra Leone,Male,0,22-07-2024,
4988,61,Liechtenstein,Female,0,12-09-2023,
4989,29,Tunisia,Non-binary,0,03-12-2023,
4990,49,Saint Barthelemy,Female,0,10-11-2023,
4991,22,Qatar,Non-binary,0,14-01-2024,
4992,55,Uruguay,Non-binary,0,16-11-2023,
4993,61,Germany,Male,0,04-01-2024,
4994,39,Latvia,Non-binary,0,27-10-2023,
4995,57,Isle of Man,Male,0,04-07-2024,
4996,65,Croatia,Non-binary,0,10-10-2024,
4997,30,Saint Pierre and Miquelon,Non-binary,0,02-10-2024,
4998,27,Chad,Non-binary,0,10-03-2024,
4999,35,Canada,Non-binary,0,18-02-2025,
5000,55,Liberia,Non-binary,0,15-09-2023,
5001,64,Moldova,Non-binary,0,19-09-2023,
5002,22,Cote d'Ivoire,Female,0,22-08-2023,
5003,40,Solomon Islands,Male,1,23-09-2024,22-06-2025
5004,48,Guam,Female,0,14-10-2024,
5005,22,Kazakhstan,Male,1,17-08-2024,22-04-2025
5006,36,British Indian Ocean Territory (Chagos Archipelago),Female,0,06-02-2024,
5007,28,Sri Lanka,Non-binary,0,07-12-2023,
5008,63,Barbados,Male,0,05-08-2024,
5009,29,Peru,Male,0,05-07-2024,
5010,19,Tuvalu,Female,0,14-02-2025,
5011,28,Western Sahara,Male,1,31-07-2024,06-04-2025
5012,20,Equatorial Guinea,Male,0,14-10-2024,
5013,48,Estonia,Female,0,13-11-2023,
5014,25,Solomon Islands,Female,0,29-10-2024,
5015,61,Nepal,Non-binary,0,09-01-2024,
5016,25,Canada,Female,0,02-04-2024,
5017,27,Nepal,Male,0,10-02-2024,
5018,65,Nigeria,Non-binary,1,11-01-2025,18-07-2025
5019,25,Sao Tome and Principe,Non-binary,0,13-09-2024,
5020,25,China,Male,0,08-01-2024,
5021,41,Canada,Female,0,15-12-2024,
5022,19,Rwanda,Female,0,25-09-2023,
5023,21,Isle of Man,Male,0,04-01-2025,
5024,24,Kyrgyz Republic,Female,0,29-07-2024,
5025,48,Syrian Arab Republic,Male,0,24-12-2023,
5026,56,Azerbaijan,Non-binary,0,26-06-2024,
5027,54,Korea,Non-binary,0,13-06-2024,
5028,24,Czech Republic,Male,1,05-10-2024,02-04-2025
5029,54,Martinique,Female,0,15-05-2024,
5030,64,Bahamas,Non-binary,0,31-08-2023,
5031,45,Bouvet Island (Bouvetoya),Male,0,05-09-2024,
5032,43,Chad,Non-binary,0,20-07-2024,
5033,35,Aruba,Non-binary,0,30-06-2024,
5034,48,Uzbekistan,Male,0,09-11-2023,
5035,29,Sweden,Female,0,06-09-2024,
5036,58,Cuba,Non-binary,0,04-09-2024,
5037,23,Gambia,Non-binary,0,20-12-2023,
5038,55,French Guiana,Non-binary,1,23-10-2023,24-05-2025
5039,49,Nigeria,Non-binary,0,02-05-2024,
5040,54,Solomon Islands,Non-binary,1,27-01-2025,25-06-2025
5041,21,Albania,Female,0,26-01-2024,
5042,38,Estonia,Non-binary,0,30-06-2024,
5043,32,Papua New Guinea,Non-binary,0,09-03-2024,
5044,24,Moldova,Female,0,09-12-2024,
5045,26,Georgia,Female,0,19-05-2024,
5046,24,San Marino,Female,0,22-05-2024,
5047,63,Martinique,Male,1,04-10-2023,28-06-2025
5048,29,United States Minor Outlying Islands,Male,0,04-02-2025,
5049,53,Finland,Non-binary,0,30-07-2024,
5050,23,French Guiana,Male,0,04-01-2025,
5051,42,United Arab Emirates,Male,1,10-05-2024,22-06-2025
5052,19,Micronesia,Female,0,08-03-2024,
5053,45,British Virgin Islands,Non-binary,0,07-09-2023,
5054,48,Holy See (Vatican City State),Female,0,10-02-2025,
5055,30,Tonga,Non-binary,1,14-04-2024,04-05-2025
5056,57,Liechtenstein,Female,0,24-02-2024,
5057,48,Bhutan,Female,1,09-09-2024,07-04-2025
5058,24,Chad,Female,0,12-01-2024,
5059,31,Slovenia,Non-binary,1,03-09-2023,22-03-2025
5060,22,United States of America,Non-binary,1,14-01-2024,30-03-2025
5061,65,Bosnia and Herzegovina,Non-binary,1,13-12-2023,06-04-2025
5062,38,Ecuador,Female,0,12-02-2025,
5063,58,Cambodia,Female,0,19-04-2024,
5064,64,Chad,Non-binary,0,23-12-2023,
5065,61,San Marino,Female,1,30-12-2024,15-04-2025
5066,35,Benin,Non-binary,0,23-04-2024,
5067,41,Tonga,Female,0,20-08-2024,
5068,63,Saint Helena,Male,0,06-09-2023,
5069,,Guam,Male,0,07-11-2023,
5070,58,Cape Verde,Male,0,15-12-2024,
5071,56,Equatorial Guinea,Female,1,04-02-2024,13-07-2025
5072,48,Singapore,Female,0,09-03-2024,
5073,31,Suriname,Non-binary,0,27-08-2023,
5074,63,Bhutan,Female,1,01-02-2024,02-07-2025
5075,22,South Africa,Male,0,23-04-2024,
5076,20,Guernsey,Female,1,29-11-2024,14-07-2025
5077,18,Svalbard & Jan Mayen Islands,Female,0,14-03-2024,
5078,60,Cayman Islands,Female,1,12-09-2023,05-06-2025
5079,64,Colombia,Non-binary,0,02-12-2024,
5080,25,French Polynesia,Female,1,02-08-2024,01-04-2025
5081,36,Qatar,Female,0,13-04-2024,
5082,46,Nicaragua,Non-binary,0,26-09-2024,
5083,58,Vietnam,Male,0,29-10-2023,
5084,52,Guadeloupe,Male,1,18-02-2025,20-04-2025
5085,41,Aruba,Non-binary,0,30-12-2023,
5086,33,Comoros,Non-binary,0,27-12-2024,
5087,25,French Southern Territories,Male,0,09-12-2024,
5088,54,Panama,Male,0,20-04-2024,
5089,54,Timor-Leste,Non-binary,0,07-05-2024,
5090,55,Egypt,Non-binary,1,13-09-2023,10-04-2025
5091,41,Greenland,Female,1,28-12-2023,20-05-2025
5092,65,Senegal,Female,0,31-10-2023,
5093,64,Tanzania,Male,0,10-07-2024,
5094,54,Reunion,Male,1,26-05-2024,23-05-2025
5095,62,San Marino,Non-binary,0,08-02-2025,
5096,35,Montserrat,Female,0,09-01-2024,
5097,60,Egypt,Non-binary,0,16-04-2024,
5098,33,Morocco,Non-binary,0,05-04-2024,
5099,41,Western Sahara,Non-binary,0,06-09-2023,
5100,31,Sierra Leone,Non-binary,0,07-09-2024,
5101,45,Isle of Man,Non-binary,1,10-04-2024,03-04-2025
5102,30,Georgia,Non-binary,0,22-10-2023,
5103,43,Norfolk Island,Female,0,25-11-2023,
5104,31,Nigeria,Non-binary,0,30-01-2024,
5105,33,Peru,Male,0,27-07-2024,
5106,31,Palau,Female,0,26-08-2024,
5107,59,Nicaragua,Female,0,30-08-2023,
5108,29,Argentina,Female,0,16-02-2024,
5109,64,Guam,Female,0,02-09-2024,
5110,23,Iraq,Non-binary,0,13-09-2023,
5111,37,Russian Federation,Male,1,19-11-2024,16-05-2025
5112,44,Uzbekistan,Non-binary,0,16-07-2024,
5113,21,Austria,Male,1,20-02-2024,16-04-2025
5114,42,Puerto Rico,Female,0,22-12-2023,
5115,41,Saint Vincent and the Grenadines,Male,0,10-06-2024,
5116,23,Paraguay,Female,0,30-12-2024,
5117,49,India,Male,0,03-10-2023,
5118,35,Guadeloupe,Non-binary,0,15-07-2024,
5119,63,South Georgia and the South Sandwich Islands,Male,0,29-03-2024,
5120,40,Algeria,Female,1,12-04-2024,06-06-2025
5121,43,Cameroon,Female,0,02-05-2024,
5122,59,Pakistan,Non-binary,0,28-01-2024,
5123,24,Guam,Female,0,07-11-2023,
5124,42,Lithuania,Non-binary,1,01-01-2025,29-03-2025
5125,55,Antigua and Barbuda,Male,0,20-10-2024,
5126,35,Tunisia,Non-binary,0,23-10-2024,
5127,21,Saint Lucia,Non-binary,1,27-04-2024,26-04-2025
5128,41,India,Female,0,24-03-2024,
5129,25,Micronesia,Non-binary,1,07-10-2024,02-04-2025
5130,45,Cuba,Non-binary,0,16-01-2024,
5131,23,Netherlands Antilles,Female,0,09-10-2023,
5132,54,Haiti,Female,0,08-06-2024,
5133,,Taiwan,Female,1,18-10-2023,08-05-2025
5134,21,Saint Helena,Male,0,24-12-2023,
5135,37,Samoa,Male,1,04-11-2024,29-04-2025
5136,18,Nepal,Non-binary,0,18-11-2024,
5137,41,Malaysia,Female,0,30-12-2024,
5138,,Cameroon,Non-binary,0,15-07-2024,
5139,25,Serbia,Non-binary,1,04-12-2023,03-06-2025
5140,65,Zambia,Female,0,17-01-2024,
5141,57,Netherlands Antilles,Male,1,13-07-2024,11-07-2025
5142,51,Vietnam,Male,1,04-10-2024,24-04-2025
5143,47,Malta,Female,0,10-09-2024,
5144,35,Tuvalu,Female,0,23-06-2024,
5145,32,Tuvalu,Non-binary,0,20-01-2025,
5146,62,Tajikistan,Non-binary,0,13-12-2024,
5147,18,Togo,Non-binary,0,17-10-2024,
5148,52,South Africa,Female,1,21-11-2023,15-07-2025
5149,31,Greenland,Female,0,04-09-2024,
5150,39,Montenegro,Non-binary,0,04-07-2024,
5151,57,Mayotte,Female,1,14-08-2024,02-05-2025
5152,,Micronesia,Non-binary,1,10-03-2024,11-07-2025
5153,24,Afghanistan,Non-binary,1,02-04-2024,27-06-2025
5154,61,Zimbabwe,Non-binary,0,29-08-2024,
5155,52,Philippines,Female,0,26-12-2024,
5156,47,Mayotte,Male,1,26-03-2024,15-04-2025
5157,56,Spain,Male,0,22-04-2024,
5158,56,Gibraltar,Female,0,24-12-2023,
5159,58,Libyan Arab Jamahiriya,Male,1,26-01-2025,28-03-2025
5160,42,Romania,Female,0,15-02-2024,
5161,,Brazil,Female,0,06-02-2025,
5162,63,Saint Martin,Male,1,04-10-2023,21-05-2025
5163,36,Holy See (Vatican City State),Male,0,16-09-2023,
5164,42,Cocos (Keeling) Islands,Non-binary,0,28-11-2023,
5165,49,Ukraine,Female,0,11-09-2023,
5166,30,Greenland,Male,0,11-04-2024,
5167,50,Reunion,Non-binary,0,04-10-2024,
5168,60,Eritrea,Male,1,30-05-2024,02-07-2025
5169,57,Ghana,Male,0,06-10-2023,
5170,27,Iceland,Male,0,03-01-2024,
5171,54,Algeria,Female,0,09-03-2024,
5172,28,Saint Vincent and the Grenadines,Female,1,09-11-2023,08-07-2025
5173,19,Tuvalu,Male,0,02-10-2023,
5174,63,Antarctica (the territory South of 60 deg S),Non-binary,1,02-11-2023,10-06-2025
5175,32,French Polynesia,Non-binary,0,19-09-2023,
5176,40,Bhutan,Female,1,16-03-2024,12-07-2025
5177,39,Slovakia (Slovak Republic),Female,1,15-03-2024,14-04-2025
5178,53,France,Male,1,19-10-2024,05-07-2025
5179,31,Ecuador,Female,0,28-06-2024,
5180,56,Faroe Islands,Male,0,05-05-2024,
5181,54,Belarus,Non-binary,0,28-11-2024,
5182,28,Saudi Arabia,Female,0,22-06-2024,
5183,44,Andorra,Non-binary,0,12-12-2023,
5184,58,United States Virgin Islands,Female,0,17-10-2023,
5185,54,Liechtenstein,Male,0,29-11-2023,
5186,34,North Macedonia,Male,0,01-03-2024,
5187,55,Russian Federation,Male,1,02-01-2024,01-07-2025
5188,19,Cocos (Keeling) Islands,Female,1,17-12-2023,31-03-2025
5189,60,North Macedonia,Female,1,26-11-2023,22-05-2025
5190,23,Armenia,Female,0,17-07-2024,
5191,37,Micronesia,Non-binary,1,14-09-2023,26-03-2025
5192,47,Trinidad and Tobago,Non-binary,1,13-05-2024,01-05-2025
5193,31,Egypt,Female,0,30-08-2024,
5194,41,Nicaragua,Female,1,25-04-2024,28-05-2025
5195,65,Colombia,Male,1,28-10-2023,17-05-2025
5196,57,Kenya,Female,0,06-07-2024,
5197,58,Netherlands,Male,0,25-09-2024,
5198,63,Svalbard & Jan Mayen Islands,Non-binary,1,04-06-2024,08-04-2025
5199,54,Grenada,Male,1,12-05-2024,18-07-2025
5200,51,Denmark,Non-binary,0,04-09-2024,
5201,56,Venezuela,Female,0,17-05-2024,
5202,55,Cocos (Keeling) Islands,Non-binary,0,20-08-2024,
5203,30,Belarus,Male,0,29-12-2023,
5204,59,Panama,Non-binary,1,13-02-2025,17-04-2025
5205,63,Reunion,Non-binary,0,05-12-2024,
5206,27,French Polynesia,Male,1,25-12-2023,16-06-2025
5207,27,Jamaica,Male,0,08-01-2024,
5208,19,Congo,Male,0,26-10-2023,
5209,56,Libyan Arab Jamahiriya,Non-binary,1,07-09-2023,11-05-2025
5210,32,Korea,Non-binary,0,21-08-2023,
5211,24,Armenia,Female,0,30-09-2024,
5212,32,Latvia,Female,0,07-12-2023,
5213,18,Jamaica,Female,1,19-09-2024,12-06-2025
5214,57,Afghanistan,Female,0,12-04-2024,
5215,36,Bangladesh,Non-binary,0,30-11-2024,
5216,57,Svalbard & Jan Mayen Islands,Non-binary,1,08-07-2024,01-05-2025
5217,,Kenya,Non-binary,0,09-11-2024,
5218,65,French Polynesia,Female,1,25-10-2023,08-05-2025
5219,40,Norfolk Island,Non-binary,0,15-06-2024,
5220,46,Seychelles,Non-binary,0,27-01-2025,
5221,56,Panama,Male,0,17-01-2025,
5222,28,Myanmar,Female,0,29-01-2025,
5223,43,Bahrain,Non-binary,0,19-09-2023,
5224,27,Mexico,Non-binary,0,20-09-2024,
5225,21,Slovenia,Non-binary,0,08-10-2023,
5226,46,Ethiopia,Non-binary,0,17-02-2024,
5227,62,Liechtenstein,Male,1,07-08-2024,09-06-2025
5228,60,Cuba,Non-binary,0,30-08-2024,
5229,58,Puerto Rico,Non-binary,0,24-10-2023,
5230,19,Korea,Non-binary,1,09-12-2023,15-04-2025
5231,48,Ethiopia,Female,0,19-01-2024,
5232,54,Syrian Arab Republic,Non-binary,0,20-01-2024,
5233,56,Pakistan,Male,0,31-05-2024,
5234,65,France,Male,0,08-07-2024,
5235,20,Namibia,Non-binary,0,27-10-2023,
5236,29,Cuba,Female,0,15-05-2024,
5237,34,Martinique,Male,0,06-11-2023,
5238,35,Burkina Faso,Male,1,29-08-2023,24-03-2025
5239,54,Jersey,Non-binary,0,18-03-2024,
5240,18,Turkey,Female,0,01-10-2024,
5241,50,Bhutan,Female,0,27-03-2024,
5242,28,Luxembourg,Female,0,07-08-2024,
5243,59,Cayman Islands,Non-binary,0,24-10-2023,
5244,49,Ireland,Female,0,11-02-2025,
5245,48,Kuwait,Non-binary,0,04-08-2024,
5246,52,Yemen,Male,1,06-11-2024,07-04-2025
5247,18,Mexico,Non-binary,0,13-10-2023,
5248,39,Eritrea,Female,1,12-04-2024,29-06-2025
5249,49,Bangladesh,Female,0,05-10-2023,
5250,54,Barbados,Female,0,21-11-2023,
5251,57,Uzbekistan,Non-binary,0,06-03-2024,
5252,28,Kenya,Non-binary,0,01-04-2024,
5253,35,Isle of Man,Male,1,27-01-2025,04-06-2025
5254,59,Guyana,Male,0,01-10-2023,
5255,59,Wallis and Futuna,Male,0,29-01-2025,
5256,27,Saint Lucia,Male,0,30-08-2024,
5257,48,Timor-Leste,Male,0,25-07-2024,
5258,64,British Indian Ocean Territory (Chagos Archipelago),Non-binary,0,22-01-2025,
5259,48,Albania,Non-binary,1,07-12-2023,11-04-2025
5260,42,Christmas Island,Male,0,15-01-2025,
5261,46,Malaysia,Female,0,23-08-2023,
5262,37,United States Minor Outlying Islands,Female,1,06-02-2024,21-05-2025
5263,44,Mali,Female,0,30-09-2024,
5264,56,Kiribati,Female,0,03-12-2023,
5265,56,Turkey,Female,0,10-11-2023,
5266,44,Nigeria,Female,0,17-10-2024,
5267,42,Suriname,Non-binary,0,30-08-2023,
5268,45,Cote d'Ivoire,Non-binary,0,12-06-2024,
5269,40,Saint Pierre and Miquelon,Male,0,07-03-2024,
5270,65,Albania,Male,0,10-08-2024,
5271,25,Micronesia,Male,0,22-09-2024,
5272,49,Senegal,Male,0,04-05-2024,
5273,37,Uzbekistan,Female,0,10-09-2023,
5274,61,Togo,Female,1,06-10-2023,22-03-2025
5275,,Bahrain,Female,0,10-08-2024,
5276,33,Palestinian Territory,Male,1,29-07-2024,24-05-2025
5277,,Fiji,Non-binary,1,18-12-2024,21-05-2025
5278,32,Nepal,Female,0,19-08-2024,
5279,62,Norway,Non-binary,1,30-12-2024,13-06-2025
5280,63,Paraguay,Non-binary,0,03-01-2024,
5281,33,Panama,Non-binary,0,30-08-2024,
5282,42,Romania,Female,0,22-02-2024,
5283,42,Gambia,Male,0,26-11-2023,
5284,23,India,Female,0,06-10-2023,
5285,39,Madagascar,Non-binary,0,19-10-2023,
5286,53,Solomon Islands,Non-binary,0,03-05-2024,
5287,34,Thailand,Male,0,25-04-2024,
5288,56,Wallis and Futuna,Male,0,29-07-2024,
5289,47,Ghana,Female,0,31-08-2024,
5290,42,Antigua and Barbuda,Non-binary,0,27-11-2024,
5291,24,Czech Republic,Male,0,12-11-2023,
5292,53,Denmark,Non-binary,0,06-06-2024,
5293,50,Bolivia,Non-binary,1,30-01-2024,16-04-2025
5294,61,Afghanistan,Non-binary,1,18-10-2023,08-05-2025
5295,,Denmark,Non-binary,0,17-11-2024,
5296,25,Guinea,Male,0,10-10-2024,
5297,48,Tuvalu,Non-binary,0,21-05-2024,
5298,65,Afghanistan,Female,1,28-08-2023,13-06-2025
5299,31,France,Female,0,17-03-2024,
5300,37,New Caledonia,Non-binary,0,11-04-2024,
