usage_id,customer_id,minutes_watched,genre,device
27627,7663,213,Drama,Mobile
27628,424,270,Sci-Fi,Laptop
27629,358,481,Comedy,Smart TV
27630,6543,348,Drama,Mobile
27631,6002,420,Drama,Smart TV
27632,8974,303,Action,Smart TV
27633,9365,35,Comedy,Tablet
27634,9812,182,Comedy,Mobile
27635,1297,195,Documentary,Laptop
27636,1843,355,Comedy,Mobile
27637,3960,250,Documentary,Laptop
27638,4356,21,Action,Tablet
27639,7477,192,Comedy,Tablet
27640,1299,45,Comedy,Tablet
27641,1452,214,Comedy,Tablet
27642,5358,357,Drama,Laptop
27643,763,226,Comedy,Mobile
27644,8282,104,Comedy,Laptop
27645,6048,288,Action,Tablet
27646,5677,443,Comedy,Mobile
27647,5535,444,Action,Laptop
27648,9419,199,Action,Laptop
27649,5290,212,Sci-Fi,Mobile
27650,1029,119,Sci-Fi,Laptop
27651,8813,495,Sci-Fi,Mobile
27652,8881,119,Drama,Laptop
27653,3804,178,Sci-Fi,Mobile
27654,6910,52,Drama,Laptop
27655,8552,290,Action,Mobile
27656,7075,325,Sci-Fi,Tablet
27657,8475,113,Sci-Fi,Laptop
27658,729,105,Action,Tablet
27659,4488,162,Action,Laptop
27660,8496,168,Drama,Mobile
27661,1859,337,Drama,Mobile
27662,8392,467,Documentary,Laptop
27663,6594,111,Action,Tablet
27664,360,199,Drama,Mobile
27665,4176,171,Documentary,Laptop
27666,6456,463,Documentary,Laptop
27667,622,127,Comedy,Tablet
27668,6622,257,Drama,Mobile
27669,3234,394,Sci-Fi,Mobile
27670,9141,195,Action,Smart TV
27671,7348,107,Drama,Tablet
27672,806,395,Documentary,Smart TV
27673,5858,377,Documentary,Tablet
27674,271,333,Documentary,Tablet
27675,2605,495,Sci-Fi,Smart TV
27676,6173,350,Documentary,Smart TV
27677,2090,301,Drama,Smart TV
27678,6331,154,Drama,Smart TV
27679,6880,478,Sci-Fi,Smart TV
27680,9200,336,Comedy,Mobile
27681,2233,318,Comedy,Mobile
27682,930,108,Action,Laptop
27683,8443,226,Sci-Fi,Mobile
27684,5795,289,Action,Tablet
27685,1209,451,Documentary,Laptop
27686,2304,292,Sci-Fi,Mobile
27687,1633,137,Documentary,Tablet
27688,4816,191,Drama,Laptop
27689,328,163,Sci-Fi,Tablet
27690,1169,67,Comedy,Laptop
27691,5642,230,Comedy,Tablet
27692,7236,356,Comedy,Smart TV
27693,8488,189,Drama,Smart TV
27694,3802,401,Drama,Mobile
27695,9654,198,Action,Smart TV
27696,2860,345,Comedy,Tablet
27697,9832,330,Documentary,Mobile
27698,8515,136,Drama,Tablet
27699,4339,228,Action,Laptop
27700,9857,121,Action,Laptop
27701,1982,176,Documentary,Laptop
27702,5081,177,Documentary,Smart TV
27703,4032,124,Action,Tablet
27704,4696,152,Documentary,Laptop
27705,6439,358,Drama,Smart TV
27706,2371,236,Action,Mobile
27707,6126,286,Documentary,Tablet
27708,2610,332,Comedy,Tablet
27709,8285,106,Action,Mobile
27710,6723,227,Action,Tablet
27711,9658,388,Action,Laptop
27712,4160,268,Documentary,Tablet
27713,872,111,Drama,Laptop
27714,793,121,Sci-Fi,Mobile
27715,9825,422,Documentary,Laptop
27716,2748,283,Sci-Fi,Laptop
27717,6489,484,Sci-Fi,Laptop
27718,8680,399,Drama,Smart TV
27719,5124,166,Comedy,Smart TV
27720,3304,398,Comedy,Mobile
27721,26,137,Documentary,Mobile
27722,7794,168,Sci-Fi,Mobile
27723,9972,397,Sci-Fi,Tablet
27724,2959,369,Drama,Smart TV
27725,5615,131,Action,Tablet
27726,7527,102,Action,Laptop
27727,5730,406,Comedy,Laptop
27728,5990,350,Drama,Laptop
27729,337,395,Documentary,Laptop
27730,4589,32,Action,Tablet
27731,8265,323,Sci-Fi,Laptop
27732,3296,163,Action,Tablet
27733,3281,378,Sci-Fi,Laptop
27734,936,412,Comedy,Tablet
27735,9582,70,Action,Tablet
27736,4077,61,Action,Smart TV
27737,1186,414,Documentary,Tablet
27738,5277,160,Drama,Laptop
27739,6318,82,Comedy,Tablet
27740,9095,71,Comedy,Tablet
27741,3757,139,Documentary,Smart TV
27742,4628,449,Comedy,Smart TV
27743,7199,164,Sci-Fi,Laptop
27744,1479,291,Drama,Smart TV
27745,3125,11,Documentary,Tablet
27746,8722,164,Drama,Laptop
27747,3163,65,Drama,Tablet
27748,1709,229,Drama,Laptop
27749,431,141,Action,Smart TV
27750,9783,228,Comedy,Laptop
27751,1566,85,Action,Tablet
27752,1018,109,Documentary,Smart TV
27753,1593,136,Sci-Fi,Mobile
27754,5502,271,Action,Tablet
27755,6156,135,Documentary,Tablet
27756,9601,149,Comedy,Tablet
27757,8137,109,Drama,Smart TV
27758,6632,300,Action,Tablet
27759,2559,386,Drama,Smart TV
27760,1617,92,Action,Smart TV
27761,1871,139,Action,Laptop
27762,1826,142,Action,Tablet
27763,3519,166,Comedy,Laptop
27764,59,303,Sci-Fi,Smart TV
27765,5541,343,Documentary,Mobile
27766,4430,424,Sci-Fi,Smart TV
27767,6633,459,Action,Mobile
27768,5289,333,Comedy,Tablet
27769,9350,257,Action,Mobile
27770,9673,346,Comedy,Laptop
27771,7414,370,Action,Mobile
27772,2022,248,Sci-Fi,Tablet
27773,2014,341,Documentary,Mobile
27774,5701,126,Action,Tablet
27775,4454,383,Action,Smart TV
27776,6360,445,Comedy,Laptop
27777,1067,353,Action,Tablet
27778,7315,80,Comedy,Tablet
27779,9447,481,Documentary,Smart TV
27780,8958,215,Sci-Fi,Tablet
27781,5285,152,Sci-Fi,Mobile
27782,3167,192,Action,Laptop
27783,1074,478,Action,Laptop
27784,5292,248,Comedy,Laptop
27785,6411,163,Drama,Tablet
27786,5416,169,Sci-Fi,Mobile
27787,2260,237,Drama,Smart TV
27788,8487,121,Sci-Fi,Mobile
27789,9466,244,Comedy,Laptop
27790,3524,340,Sci-Fi,Mobile
27791,5232,180,Action,Tablet
27792,4241,29,Action,Tablet
27793,9562,455,Comedy,Mobile
27794,7544,136,Documentary,Laptop
27795,6381,438,Action,Mobile
27796,777,114,Drama,Mobile
27797,5003,166,Drama,Laptop
27798,2791,175,Documentary,Mobile
27799,569,216,Documentary,Tablet
27800,8218,29,Sci-Fi,Smart TV
27801,4384,312,Comedy,Mobile
27802,1602,379,Action,Tablet
27803,10000,369,Comedy,Tablet
27804,60,385,Comedy,Laptop
27805,2804,437,Sci-Fi,Laptop
27806,162,76,Comedy,Smart TV
27807,1562,497,Drama,Smart TV
27808,3612,150,Drama,Smart TV
27809,8707,478,Documentary,Mobile
27810,1896,102,Drama,Mobile
27811,9678,260,Documentary,Smart TV
27812,4867,194,Comedy,Smart TV
27813,781,320,Comedy,Mobile
27814,4486,48,Drama,Tablet
27815,5302,359,Sci-Fi,Smart TV
27816,7177,214,Comedy,Mobile
27817,6446,32,Comedy,Tablet
27818,4585,173,Action,Laptop
27819,6959,192,Drama,Laptop
27820,1901,99,Action,Tablet
27821,8573,95,Sci-Fi,Laptop
27822,2347,215,Documentary,Laptop
27823,3718,176,Documentary,Laptop
27824,1022,67,Comedy,Tablet
27825,4363,105,Action,Tablet
27826,2497,165,Sci-Fi,Tablet
27827,8748,129,Documentary,Tablet
27828,1661,423,Sci-Fi,Smart TV
27829,7186,41,Documentary,Tablet
27830,7968,470,Comedy,Smart TV
27831,4692,444,Documentary,Smart TV
27832,6931,227,Comedy,Smart TV
27833,3125,23,Action,Laptop
27834,3101,52,Comedy,Smart TV
27835,5786,192,Comedy,Tablet
27836,3058,266,Documentary,Smart TV
27837,2233,424,Documentary,Tablet
27838,7915,200,Action,Tablet
27839,6742,185,Comedy,Laptop
27840,6674,21,Documentary,Tablet
27841,951,159,Documentary,Tablet
27842,444,199,Drama,Smart TV
27843,3253,148,Action,Mobile
27844,7110,236,Comedy,Laptop
27845,6301,177,Sci-Fi,Mobile
27846,3718,177,Action,Mobile
27847,4141,101,Action,Tablet
27848,5759,208,Drama,Tablet
27849,9857,158,Sci-Fi,Laptop
27850,783,366,Comedy,Mobile
27851,4318,173,Comedy,Laptop
27852,8057,196,Comedy,Smart TV
27853,4009,224,Drama,Smart TV
27854,7337,208,Action,Laptop
27855,4538,251,Sci-Fi,Laptop
27856,8140,37,Comedy,Tablet
27857,9123,11,Action,Tablet
27858,2663,406,Action,Smart TV
27859,6554,148,Sci-Fi,Smart TV
27860,3411,399,Documentary,Tablet
27861,962,105,Drama,Mobile
27862,5165,390,Drama,Mobile
27863,2215,249,Documentary,Smart TV
27864,5905,458,Drama,Tablet
27865,3117,357,Action,Tablet
27866,9070,434,Action,Laptop
27867,2105,213,Documentary,Laptop
27868,3383,44,Comedy,Tablet
27869,8982,376,Comedy,Tablet
27870,2430,277,Drama,Laptop
27871,7583,202,Sci-Fi,Smart TV
27872,4228,246,Action,Smart TV
27873,3563,43,Comedy,Mobile
27874,3053,454,Documentary,Tablet
27875,7337,248,Documentary,Mobile
27876,91,475,Comedy,Smart TV
27877,6994,83,Documentary,Laptop
27878,5108,248,Action,Tablet
27879,3670,120,Action,Tablet
27880,9545,474,Drama,Mobile
27881,8978,118,Documentary,Smart TV
27882,1036,360,Comedy,Smart TV
27883,5913,285,Documentary,Smart TV
27884,2989,125,Comedy,Laptop
27885,5579,408,Action,Tablet
27886,6330,318,Documentary,Laptop
27887,1538,183,Sci-Fi,Tablet
27888,4835,122,Sci-Fi,Tablet
27889,6064,218,Sci-Fi,Laptop
27890,7131,75,Drama,Mobile
27891,7236,395,Documentary,Tablet
27892,7562,233,Documentary,Tablet
27893,3297,100,Drama,Tablet
27894,1337,141,Action,Smart TV
27895,9630,325,Documentary,Laptop
27896,4014,327,Drama,Laptop
27897,2227,305,Documentary,Smart TV
27898,5270,395,Drama,Laptop
27899,5117,276,Action,Mobile
27900,7080,346,Action,Mobile
27901,8543,483,Documentary,Smart TV
27902,6074,198,Sci-Fi,Tablet
27903,4034,213,Comedy,Mobile
27904,1625,208,Comedy,Smart TV
27905,2728,44,Action,Tablet
27906,9672,469,Action,Laptop
27907,9260,392,Sci-Fi,Mobile
27908,3981,351,Action,Mobile
27909,680,289,Documentary,Mobile
27910,3850,49,Action,Tablet
27911,4110,177,Action,Smart TV
27912,8487,200,Comedy,Laptop
27913,6929,492,Documentary,Mobile
27914,1476,100,Comedy,Smart TV
27915,9249,360,Action,Smart TV
27916,5282,455,Documentary,Smart TV
27917,1979,482,Action,Laptop
27918,9405,297,Comedy,Mobile
27919,3840,285,Action,Tablet
27920,1717,132,Action,Tablet
27921,7366,333,Sci-Fi,Mobile
27922,7296,498,Documentary,Mobile
27923,3906,239,Action,Smart TV
27924,8024,40,Documentary,Laptop
27925,5666,121,Action,Tablet
27926,1213,156,Action,Laptop
27927,2907,294,Sci-Fi,Smart TV
27928,4330,199,Drama,Laptop
27929,2698,393,Sci-Fi,Smart TV
27930,3054,38,Comedy,Mobile
27931,1970,208,Documentary,Smart TV
27932,5500,174,Action,Mobile
27933,8934,33,Documentary,Laptop
27934,6501,341,Action,Laptop
27935,3547,116,Documentary,Laptop
27936,8351,110,Action,Laptop
27937,1209,345,Comedy,Laptop
27938,4569,319,Comedy,Laptop
27939,4257,17,Action,Tablet
27940,8539,70,Action,Tablet
27941,7827,428,Drama,Laptop
27942,3434,90,Comedy,Smart TV
27943,3227,401,Sci-Fi,Laptop
27944,5721,130,Action,Mobile
27945,2397,343,Comedy,Mobile
27946,8136,264,Action,Smart TV
27947,2306,371,Comedy,Tablet
27948,4349,470,Documentary,Tablet
27949,8097,463,Drama,Mobile
27950,4010,316,Drama,Mobile
27951,4708,257,Action,Mobile
27952,5276,46,Action,Tablet
27953,9636,17,Comedy,Tablet
27954,2479,488,Comedy,Mobile
27955,1213,128,Action,Laptop
27956,8837,439,Documentary,Smart TV
27957,5817,431,Action,Smart TV
27958,6046,15,Action,Tablet
27959,627,369,Comedy,Mobile
27960,2801,397,Documentary,Smart TV
27961,903,135,Comedy,Mobile
27962,7096,425,Documentary,Smart TV
27963,9594,240,Drama,Tablet
27964,7668,455,Sci-Fi,Tablet
27965,7136,317,Sci-Fi,Laptop
27966,4524,136,Comedy,Laptop
27967,505,373,Sci-Fi,Laptop
27968,7109,118,Action,Mobile
27969,2282,100,Comedy,Tablet
27970,1532,161,Comedy,Tablet
27971,7519,161,Comedy,Mobile
27972,7697,461,Drama,Mobile
27973,566,215,Drama,Mobile
27974,5848,268,Action,Mobile
27975,5278,128,Sci-Fi,Laptop
27976,498,141,Action,Tablet
27977,7639,144,Drama,Tablet
27978,3294,394,Drama,Mobile
27979,8512,199,Action,Tablet
27980,4356,43,Action,Smart TV
27981,5505,422,Sci-Fi,Smart TV
27982,1807,49,Drama,Tablet
27983,6339,380,Drama,Mobile
27984,8677,344,Drama,Smart TV
27985,8327,423,Comedy,Tablet
27986,6813,94,Sci-Fi,Tablet
27987,2517,459,Comedy,Mobile
27988,8385,227,Sci-Fi,Smart TV
27989,9937,187,Comedy,Mobile
27990,2912,426,Action,Smart TV
27991,3457,170,Action,Tablet
27992,2678,187,Action,Tablet
27993,2190,138,Action,Tablet
27994,3610,472,Documentary,Tablet
27995,5563,478,Comedy,Tablet
27996,5503,488,Sci-Fi,Laptop
27997,3969,490,Drama,Smart TV
27998,5951,459,Action,Mobile
27999,8083,189,Action,Mobile
28000,9294,115,Documentary,Smart TV
28001,323,299,Documentary,Laptop
28002,2742,277,Sci-Fi,Tablet
28003,5416,101,Comedy,Smart TV
28004,2672,166,Action,Smart TV
28005,9271,88,Action,Tablet
28006,7885,394,Drama,Tablet
28007,7906,312,Comedy,Laptop
28008,5077,274,Drama,Tablet
28009,1598,17,Drama,Laptop
28010,5632,134,Comedy,Tablet
28011,4010,161,Drama,Tablet
28012,3763,150,Drama,Mobile
28013,4181,156,Documentary,Tablet
28014,4874,217,Action,Mobile
28015,3366,192,Sci-Fi,Laptop
28016,1906,239,Sci-Fi,Tablet
28017,7731,363,Drama,Tablet
28018,9692,144,Sci-Fi,Tablet
28019,1269,10,Drama,Tablet
28020,6232,479,Comedy,Laptop
28021,8593,168,Documentary,Tablet
28022,1062,163,Sci-Fi,Mobile
28023,9086,122,Documentary,Tablet
28024,3032,466,Sci-Fi,Smart TV
28025,2671,121,Sci-Fi,Laptop
28026,9877,497,Action,Laptop
28027,482,39,Comedy,Laptop
28028,6181,147,Comedy,Smart TV
28029,2710,280,Drama,Tablet
28030,606,153,Action,Tablet
28031,9214,174,Documentary,Laptop
28032,9448,252,Documentary,Mobile
28033,4589,164,Action,Smart TV
28034,1147,289,Sci-Fi,Smart TV
28035,2942,64,Comedy,Mobile
28036,2849,287,Sci-Fi,Tablet
28037,302,170,Drama,Tablet
28038,9737,21,Action,Mobile
28039,2737,498,Sci-Fi,Tablet
28040,4253,150,Documentary,Laptop
28041,1814,198,Drama,Tablet
28042,1925,139,Action,Mobile
28043,5276,193,Drama,Tablet
28044,3924,108,Comedy,Tablet
28045,570,291,Sci-Fi,Laptop
28046,6743,318,Drama,Tablet
28047,4800,32,Comedy,Mobile
28048,1685,149,Documentary,Mobile
28049,9294,365,Drama,Smart TV
28050,2086,28,Action,Tablet
28051,6929,170,Comedy,Laptop
28052,2380,423,Comedy,Smart TV
28053,8550,153,Sci-Fi,Tablet
28054,5293,69,Comedy,Tablet
28055,6659,100,Drama,Mobile
28056,7639,53,Sci-Fi,Mobile
28057,5252,349,Drama,Mobile
28058,2824,316,Action,Laptop
28059,953,114,Sci-Fi,Laptop
28060,3411,184,Sci-Fi,Mobile
28061,63,275,Drama,Mobile
28062,2643,166,Drama,Smart TV
28063,4168,157,Drama,Laptop
28064,9780,131,Comedy,Tablet
28065,8267,393,Drama,Smart TV
28066,7483,317,Comedy,Tablet
28067,3389,250,Drama,Smart TV
28068,2613,471,Documentary,Mobile
28069,8059,476,Drama,Laptop
28070,4028,368,Documentary,Mobile
28071,3685,238,Drama,Laptop
28072,9453,104,Sci-Fi,Laptop
28073,5041,342,Drama,Mobile
28074,3623,93,Action,Smart TV
28075,2384,151,Drama,Smart TV
28076,8955,175,Action,Tablet
28077,6828,120,Documentary,Tablet
28078,9972,103,Sci-Fi,Smart TV
28079,9924,31,Action,Mobile
28080,4359,198,Action,Laptop
28081,3331,394,Documentary,Smart TV
28082,3698,486,Sci-Fi,Mobile
28083,3480,66,Sci-Fi,Tablet
28084,258,102,Action,Tablet
28085,7410,115,Action,Mobile
28086,3057,190,Comedy,Laptop
28087,6722,112,Documentary,Laptop
28088,4822,211,Drama,Mobile
28089,3904,321,Sci-Fi,Tablet
28090,5174,82,Comedy,Tablet
28091,5140,225,Drama,Smart TV
28092,568,243,Sci-Fi,Smart TV
28093,554,262,Documentary,Smart TV
28094,7482,411,Drama,Laptop
28095,71,168,Sci-Fi,Tablet
28096,8807,356,Action,Mobile
28097,8699,177,Sci-Fi,Mobile
28098,2694,61,Drama,Laptop
28099,3433,230,Documentary,Smart TV
28100,1184,327,Drama,Laptop
28101,5383,214,Sci-Fi,Tablet
28102,9362,209,Comedy,Smart TV
28103,3571,61,Action,Tablet
28104,1604,174,Documentary,Laptop
28105,2186,303,Documentary,Tablet
28106,7931,440,Sci-Fi,Tablet
28107,9418,305,Action,Smart TV
28108,8221,487,Comedy,Laptop
28109,3559,181,Sci-Fi,Tablet
28110,9146,416,Comedy,Laptop
28111,3380,163,Comedy,Tablet
28112,4057,481,Comedy,Tablet
28113,9771,474,Action,Tablet
28114,2522,141,Drama,Tablet
28115,6997,384,Sci-Fi,Smart TV
28116,3133,326,Action,Smart TV
28117,1668,367,Comedy,Mobile
28118,7744,272,Comedy,Smart TV
28119,1081,270,Action,Mobile
28120,408,200,Action,Smart TV
28121,2281,411,Sci-Fi,Laptop
28122,5655,356,Comedy,Smart TV
28123,7154,472,Documentary,Tablet
28124,8182,62,Action,Tablet
28125,5056,428,Sci-Fi,Smart TV
28126,6590,42,Documentary,Laptop
28127,6330,181,Comedy,Mobile
28128,8578,64,Action,Mobile
28129,5274,27,Drama,Tablet
28130,6592,490,Documentary,Smart TV
28131,7232,123,Drama,Laptop
28132,1309,498,Drama,Mobile
28133,7428,130,Action,Mobile
28134,2915,246,Comedy,Smart TV
28135,6012,225,Documentary,Tablet
28136,5286,196,Sci-Fi,Mobile
28137,4650,275,Documentary,Smart TV
28138,7104,348,Drama,Tablet
28139,5121,475,Sci-Fi,Tablet
28140,3715,413,Action,Tablet
28141,1787,176,Sci-Fi,Tablet
28142,1311,347,Drama,Laptop
28143,3637,27,Comedy,Mobile
28144,767,322,Sci-Fi,Mobile
28145,9693,138,Comedy,Smart TV
28146,8683,55,Sci-Fi,Laptop
28147,4089,277,Comedy,Tablet
28148,6951,455,Action,Laptop
28149,3248,371,Documentary,Tablet
28150,1742,196,Sci-Fi,Tablet
28151,8676,26,Sci-Fi,Laptop
28152,9399,320,Sci-Fi,Mobile
28153,3759,47,Comedy,Tablet
28154,4872,138,Documentary,Tablet
28155,5433,436,Drama,Laptop
28156,5069,220,Documentary,Tablet
28157,7172,292,Action,Smart TV
28158,7947,470,Drama,Tablet
28159,2191,421,Sci-Fi,Tablet
28160,5412,429,Sci-Fi,Laptop
28161,7487,62,Comedy,Smart TV
28162,8242,195,Drama,Smart TV
28163,6257,33,Sci-Fi,Tablet
28164,1867,35,Comedy,Mobile
28165,212,428,Action,Tablet
28166,3249,112,Sci-Fi,Mobile
28167,5844,168,Comedy,Tablet
28168,9114,22,Comedy,Tablet
28169,6943,196,Comedy,Tablet
28170,4965,100,Documentary,Tablet
28171,9429,375,Documentary,Laptop
28172,384,495,Action,Tablet
28173,9936,190,Action,Smart TV
28174,6349,372,Drama,Mobile
28175,3942,356,Documentary,Tablet
28176,5032,436,Action,Mobile
28177,3130,143,Drama,Smart TV
28178,1758,147,Drama,Laptop
28179,3271,375,Comedy,Smart TV
28180,666,243,Sci-Fi,Laptop
28181,202,283,Drama,Laptop
28182,3085,401,Sci-Fi,Laptop
28183,7046,83,Documentary,Tablet
28184,9314,497,Comedy,Tablet
28185,8511,199,Action,Laptop
28186,3318,136,Sci-Fi,Mobile
28187,7750,464,Sci-Fi,Smart TV
28188,4680,217,Comedy,Tablet
28189,3101,198,Drama,Laptop
28190,7002,16,Action,Tablet
28191,1028,156,Action,Smart TV
28192,7326,90,Drama,Tablet
28193,3525,399,Comedy,Tablet
28194,5789,162,Drama,Mobile
28195,2534,437,Action,Tablet
28196,6350,142,Sci-Fi,Mobile
28197,4402,324,Action,Smart TV
28198,1410,377,Action,Smart TV
28199,9738,107,Sci-Fi,Mobile
28200,4365,89,Sci-Fi,Tablet
28201,9859,16,Drama,Tablet
28202,4221,292,Drama,Laptop
28203,1035,466,Drama,Tablet
28204,7981,111,Comedy,Tablet
28205,9139,121,Comedy,Mobile
28206,1133,199,Drama,Tablet
28207,84,210,Action,Mobile
28208,878,467,Comedy,Laptop
28209,1865,295,Drama,Laptop
28210,7009,444,Comedy,Mobile
28211,7122,166,Comedy,Tablet
28212,7078,262,Action,Mobile
28213,7030,331,Action,Smart TV
28214,9076,386,Action,Mobile
28215,4199,386,Sci-Fi,Smart TV
28216,6090,256,Sci-Fi,Mobile
28217,19,304,Comedy,Mobile
28218,540,234,Documentary,Mobile
28219,5563,239,Sci-Fi,Mobile
28220,189,442,Sci-Fi,Tablet
28221,9094,317,Documentary,Smart TV
28222,8631,404,Drama,Tablet
28223,2706,150,Action,Tablet
28224,1481,360,Comedy,Smart TV
28225,1647,197,Action,Mobile
28226,5418,426,Sci-Fi,Smart TV
28227,8607,474,Drama,Laptop
28228,4607,191,Comedy,Tablet
28229,5116,302,Sci-Fi,Laptop
28230,1418,91,Comedy,Mobile
28231,7605,330,Action,Mobile
28232,4885,345,Action,Tablet
28233,3855,158,Documentary,Laptop
28234,8087,388,Drama,Mobile
28235,9400,467,Comedy,Smart TV
28236,2019,38,Comedy,Laptop
28237,810,419,Action,Mobile
28238,6687,149,Action,Smart TV
28239,7296,430,Documentary,Mobile
28240,5914,263,Action,Laptop
28241,9790,149,Comedy,Laptop
28242,2001,474,Comedy,Tablet
28243,9767,382,Drama,Mobile
28244,9848,18,Sci-Fi,Tablet
28245,4306,346,Comedy,Mobile
28246,2652,106,Comedy,Smart TV
28247,9254,464,Action,Mobile
28248,3883,400,Drama,Laptop
28249,2101,440,Action,Mobile
28250,5902,178,Documentary,Tablet
28251,7449,123,Comedy,Tablet
28252,4801,371,Comedy,Smart TV
28253,1864,177,Comedy,Tablet
28254,523,41,Action,Tablet
28255,4956,213,Sci-Fi,Smart TV
28256,3629,129,Action,Mobile
28257,1441,70,Documentary,Laptop
28258,5095,388,Comedy,Tablet
28259,8465,195,Action,Tablet
28260,932,158,Action,Mobile
28261,446,201,Comedy,Smart TV
28262,4535,388,Sci-Fi,Tablet
28263,8972,15,Action,Tablet
28264,3675,143,Comedy,Mobile
28265,4353,174,Drama,Mobile
28266,6483,129,Action,Mobile
28267,4361,364,Comedy,Tablet
28268,2420,179,Drama,Mobile
28269,5352,109,Drama,Mobile
28270,639,164,Documentary,Mobile
28271,1611,77,Comedy,Laptop
28272,6774,461,Sci-Fi,Laptop
28273,8932,435,Sci-Fi,Smart TV
28274,5257,109,Drama,Tablet
28275,2566,217,Comedy,Tablet
28276,3733,386,Action,Laptop
28277,5803,181,Sci-Fi,Tablet
28278,7055,360,Action,Tablet
28279,5817,449,Documentary,Mobile
28280,3665,300,Action,Laptop
28281,2589,464,Action,Mobile
28282,9443,330,Sci-Fi,Laptop
28283,7213,132,Comedy,Tablet
28284,8141,177,Comedy,Tablet
28285,556,191,Action,Tablet
28286,6897,164,Sci-Fi,Smart TV
28287,6572,430,Drama,Tablet
28288,4593,360,Sci-Fi,Laptop
28289,760,81,Action,Mobile
28290,7015,47,Action,Tablet
28291,6864,443,Action,Mobile
28292,4808,100,Comedy,Mobile
28293,9499,149,Action,Mobile
28294,5864,371,Sci-Fi,Laptop
28295,3329,256,Action,Tablet
28296,6304,294,Comedy,Mobile
28297,5530,469,Documentary,Mobile
28298,6508,114,Drama,Tablet
28299,6184,290,Sci-Fi,Tablet
28300,6917,243,Comedy,Mobile
28301,8743,53,Comedy,Tablet
28302,5120,133,Comedy,Tablet
28303,2963,323,Comedy,Mobile
28304,9020,189,Drama,Smart TV
28305,874,322,Comedy,Laptop
28306,1396,474,Sci-Fi,Laptop
28307,2248,275,Drama,Tablet
28308,9877,114,Sci-Fi,Laptop
28309,9623,281,Action,Smart TV
28310,7750,232,Drama,Tablet
28311,4599,170,Comedy,Laptop
28312,5395,192,Sci-Fi,Tablet
28313,7059,437,Drama,Tablet
28314,1918,88,Comedy,Smart TV
28315,7239,454,Sci-Fi,Tablet
28316,6525,150,Comedy,Smart TV
28317,4706,165,Comedy,Mobile
28318,6648,163,Documentary,Tablet
28319,1549,180,Action,Mobile
28320,8800,136,Documentary,Laptop
28321,638,337,Documentary,Smart TV
28322,9813,361,Comedy,Tablet
28323,5095,349,Documentary,Mobile
28324,7709,300,Drama,Mobile
28325,3965,143,Sci-Fi,Laptop
28326,9272,137,Comedy,Smart TV
28327,5112,296,Sci-Fi,Smart TV
28328,3555,317,Sci-Fi,Tablet
28329,8485,148,Comedy,Smart TV
28330,9941,200,Documentary,Smart TV
28331,1415,122,Comedy,Laptop
28332,1518,430,Comedy,Smart TV
28333,1755,259,Action,Laptop
28334,6716,441,Drama,Mobile
28335,2275,44,Sci-Fi,Tablet
28336,494,62,Documentary,Tablet
28337,6640,79,Documentary,Tablet
28338,7160,463,Action,Smart TV
28339,4611,109,Drama,Smart TV
28340,5522,135,Comedy,Laptop
28341,5873,277,Sci-Fi,Smart TV
28342,6695,344,Drama,Tablet
28343,6273,435,Documentary,Smart TV
28344,878,180,Comedy,Laptop
28345,5602,103,Sci-Fi,Smart TV
28346,4642,285,Sci-Fi,Tablet
28347,8479,200,Drama,Tablet
28348,7831,301,Documentary,Laptop
28349,745,421,Comedy,Laptop
28350,9595,357,Action,Smart TV
28351,4463,496,Drama,Mobile
28352,9152,188,Drama,Laptop
28353,1511,357,Comedy,Mobile
28354,5386,465,Comedy,Mobile
28355,2028,310,Action,Smart TV
28356,9518,24,Drama,Mobile
28357,8542,124,Drama,Laptop
28358,1794,426,Documentary,Smart TV
28359,1883,311,Drama,Mobile
28360,2690,337,Drama,Mobile
28361,802,289,Documentary,Smart TV
28362,2559,340,Comedy,Mobile
28363,6647,347,Documentary,Tablet
28364,4329,478,Sci-Fi,Smart TV
28365,1648,349,Drama,Tablet
28366,1066,186,Drama,Tablet
28367,7341,246,Drama,Mobile
28368,8862,260,Documentary,Tablet
28369,7718,168,Comedy,Mobile
28370,3135,319,Sci-Fi,Mobile
28371,8,279,Documentary,Tablet
28372,8237,312,Documentary,Mobile
28373,4412,111,Action,Smart TV
28374,1622,424,Drama,Smart TV
28375,3412,479,Documentary,Laptop
28376,5491,406,Documentary,Mobile
28377,1131,484,Drama,Smart TV
28378,4581,342,Documentary,Tablet
28379,3285,155,Sci-Fi,Tablet
28380,7063,161,Action,Mobile
28381,4980,180,Comedy,Tablet
28382,3775,456,Documentary,Mobile
28383,5474,174,Drama,Smart TV
28384,2329,191,Comedy,Mobile
28385,9782,102,Drama,Smart TV
28386,4469,372,Documentary,Tablet
28387,7417,299,Action,Mobile
28388,7325,136,Comedy,Smart TV
28389,1019,20,Comedy,Smart TV
28390,6715,358,Comedy,Smart TV
28391,2679,215,Action,Tablet
28392,3814,155,Drama,Mobile
28393,6720,151,Action,Smart TV
28394,4959,149,Action,Tablet
28395,6725,188,Action,Tablet
28396,1752,181,Documentary,Tablet
28397,7424,445,Documentary,Smart TV
28398,8526,258,Documentary,Laptop
28399,7449,49,Documentary,Tablet
28400,1695,142,Sci-Fi,Mobile
28401,7990,131,Documentary,Mobile
28402,2532,58,Comedy,Tablet
